BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
44502	OOo 2.0 Beta	2005-03-08 17:21:00.0	2005-03-08 17:21:00.0	0 days
21922	OOo 1.1 RC5	2003-10-30 17:19:00.0	2003-10-30 17:20:00.0	0 days
21921	OOo 1.1 RC5	2003-10-30 17:17:00.0	2003-10-30 17:17:00.0	0 days
21921	OOo 1.1 RC5	2003-10-30 17:17:00.0	2003-10-30 17:18:00.0	0 days
21920	OOo 1.1 RC5	2003-10-30 17:14:00.0	2003-10-30 17:15:00.0	0 days
84449	680m239	2007-12-11 08:10:00.0	2007-12-11 08:10:00.0	0 days
15778	OOo 1.1 Beta2	2003-06-18 19:47:00.0	2003-06-29 15:15:00.0	10 days
15778	OOo 1.1 Beta2	2003-06-18 19:47:00.0	2003-08-15 19:04:00.0	57 days
65281	current	2006-05-11 04:12:00.0	2006-05-11 04:28:00.0	0 days
65281	current	2006-05-11 04:12:00.0	2006-06-16 19:28:00.0	36 days
25479	680	2004-02-13 22:02:00.0	2004-02-13 22:03:00.0	0 days
18062	OOo 1.1 RC2	2003-08-09 09:47:00.0	2003-08-09 09:48:00.0	0 days
18063	OOo 1.1 RC2	2003-08-09 10:00:00.0	2003-08-09 11:48:00.0	0 days
31446	current	2004-07-13 21:41:00.0	2004-07-13 21:43:00.0	0 days
31446	current	2004-07-13 21:41:00.0	2004-07-14 17:14:00.0	0 days
26571	OOo 1.0.0	2004-03-16 15:10:00.0	2004-03-17 14:12:00.0	0 days
26571	OOo 1.0.0	2004-03-16 15:10:00.0	2004-08-04 23:20:00.0	141 days
26571	OOo 1.0.0	2004-03-16 15:10:00.0	2004-09-21 15:47:00.0	188 days
18768	OOo 1.1 RC3	2003-08-28 13:09:00.0	2004-05-06 21:36:00.0	252 days
7971	643	2002-09-30 11:53:00.0	2002-09-30 11:54:00.0	0 days
105022	DEV300m58	2009-09-12 16:43:00.0	2009-09-12 16:47:00.0	0 days
2489	641	2001-12-10 00:34:00.0	2001-12-10 00:42:00.0	0 days
2489	641	2001-12-10 00:34:00.0	2001-12-10 00:44:00.0	0 days
103770	OOo 3.1	2009-07-24 10:16:00.0	2009-07-28 06:35:00.0	3 days
71422	current	2006-11-10 15:37:00.0	2006-11-11 05:17:00.0	0 days
71422	current	2006-11-10 15:37:00.0	2006-11-12 04:55:00.0	1 days
11673	644	2003-02-20 09:54:00.0	2003-02-20 10:13:00.0	0 days
25829	680m26	2004-02-24 12:17:00.0	2004-02-24 12:17:00.0	0 days
103768	OOo 3.1	2009-07-24 10:00:00.0	2009-10-30 21:50:00.0	98 days
85014	current	2008-01-06 05:23:00.0	2008-01-06 06:07:00.0	0 days
10535	OOo 1.0.1	2003-01-08 23:52:00.0	2003-01-08 23:53:00.0	0 days
20991	OOo 1.1	2003-10-10 06:10:00.0	2003-10-10 15:49:00.0	0 days
20991	OOo 1.1	2003-10-10 06:10:00.0	2003-12-13 16:48:00.0	64 days
118621	AOO400-dev	2011-11-19 22:23:00.0	2011-11-20 22:09:00.0	0 days
118613	AOO400-dev	2011-11-17 22:33:00.0	2011-11-25 03:03:00.0	7 days
118615	OOo 3.4 Beta	2011-11-18 11:14:00.0	2011-11-18 11:23:00.0	0 days
10910	644	2003-01-24 11:17:00.0	2003-01-24 11:24:00.0	0 days
10910	644	2003-01-24 11:17:00.0	2003-01-24 16:22:00.0	0 days
10910	644	2003-01-24 11:17:00.0	2003-02-12 16:18:00.0	19 days
10524	OOo 1.0.2	2003-01-08 16:53:00.0	2003-01-08 16:54:00.0	0 days
62851	OOo 2.0.2	2006-03-07 08:18:00.0	2006-05-09 15:56:00.0	63 days
64923	680m164	2006-04-30 15:53:00.0	2006-04-30 15:55:00.0	0 days
100793	current	2009-04-02 17:46:00.0	2009-04-02 17:53:00.0	0 days
103749	DEV300m52	2009-07-23 18:16:00.0	2009-07-24 06:35:00.0	0 days
118604	AOO400-dev	2011-11-15 12:21:00.0	2011-11-16 12:49:00.0	1 days
118604	AOO400-dev	2011-11-15 12:21:00.0	2011-11-18 14:28:00.0	3 days
118604	AOO400-dev	2011-11-15 12:21:00.0	2011-11-18 14:29:00.0	3 days
118604	AOO400-dev	2011-11-15 12:21:00.0	2011-11-18 15:52:00.0	3 days
118604	AOO400-dev	2011-11-15 12:21:00.0	2011-11-23 16:11:00.0	8 days
118608	AOO400-dev	2011-11-16 14:33:00.0	2011-11-22 16:37:00.0	6 days
64919	OOo 2.0.2	2006-04-30 15:15:00.0	2006-04-30 15:16:00.0	0 days
51409	680m112	2005-06-30 14:30:00.0	2005-07-01 16:44:00.0	1 days
51409	680m112	2005-06-30 14:30:00.0	2005-07-04 11:25:00.0	3 days
51409	680m112	2005-06-30 14:30:00.0	2005-07-04 16:54:00.0	4 days
25499	680	2004-02-15 04:14:00.0	2004-02-15 04:15:00.0	0 days
25499	680	2004-02-15 04:14:00.0	2004-02-18 02:54:00.0	2 days
118600	AOO400-dev	2011-11-14 13:57:00.0	2011-11-15 10:24:00.0	0 days
51049	680m111	2005-06-21 16:42:00.0	2005-06-23 04:45:00.0	1 days
